,source_file,_dataset,_parser,_model,_errors,_file,petitioner,_score_petitioner,petitioner_type,_score_petitioner_type,other_party,_score_other_party,adm_review_docket,_score_adm_review_docket,ra_docket,_score_ra_docket,address,_score_address,apartment,_score_apartment,determination,_score_determination,ra_determination,_score_ra_determination,par_filed_date,_score_par_filed_date,ra_order_issued,_score_ra_order_issued,ra_case_filed,_score_ra_case_filed,issue_date,_score_issue_date
6504,AX110003RP.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6505,AW910041RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.818,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6506,AX210003RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.962,0.0,0.348,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6507,AX210001RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.905,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6508,AW430040RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6509,AX610002RP.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6510,BA710113RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6511,BA410195RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,0.0,0.269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6512,BB410838RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6513,BA710144RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6514,BB210189RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6515,BD410044RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6516,BC810132RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6517,BC520356RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,0.0,0.304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6518,AW410037RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6519,BD410353RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6520,BE430349RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.933,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6521,BE430192RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
6522,BE430044RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.946,1.0,1.0,1.0,0.982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6523,BD420134RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6524,BF110307RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6525,BF110226RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6526,BE810289RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6527,BF130113RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.931,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6528,BF210097RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6529,BF230201RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6530,BF410028RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
6531,BF410318RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.831,1.0,1.0,1.0,1.0,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6532,BF420191RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6533,BG110304RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,0.0,0.24,1.0,1.0,1.0,1.0,1.0,0.962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6534,BF430191RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6535,BF730124RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.889,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6536,BG130039RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.705,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6537,BG130068RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6538,BG210186RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6539,BG210326RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6540,BG210400RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.813,1.0,0.906,1.0,0.931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6541,BG410106RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.787,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6542,BG610242RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6543,BH410015RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,0.0,0.256,1.0,1.0,1.0,1.0,1.0,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6544,BG910281RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.406,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
6545,BH110066RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6546,BH130125RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6547,BH410024RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6548,BH410301RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.812,1.0,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6549,BH410290RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6550,BH410347RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6551,BH410310RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.826,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
6552,BH420308RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,0.0,0.225,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6553,BH430026RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6554,BH610050RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.885,1.0,0.967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6555,BH430049RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6556,BI110091RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6557,BH610119RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6558,BI130150RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6559,BI210231RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6560,BI110060RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,0.0,0.244,1.0,1.0,1.0,1.0,1.0,0.927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6561,BI410106RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.073,0.0,0.0,1.0,0.902,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6562,BI410173RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.601,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6563,BI410109RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6564,BI710024RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6565,BI110154RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.723,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6566,BI410279RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.934,1.0,1.0,0.0,0.558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6567,BI410315RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6568,BJ410279RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6569,BJ430015RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6570,BJ430192RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,0.972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6571,BJ430377RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,0.0,0.202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6572,BK110075RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6573,BK110116RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.918,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6574,BK110188RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,0.941,1.0,1.0,1.0,0.907,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.429,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6575,BK410129RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6576,BK110134RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6577,BL230361RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6578,BK410144RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6579,BK430135RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6580,BK610076RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6581,BK430138RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.991,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6582,BK410276RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,0.955,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6583,BL410234RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,0.0,0.0,0.0,0.311,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6584,BG410272RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6585,BO410021RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6586,BO410046RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6587,YF210024RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6588,BP220032RT.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6589,BP210049RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6590,YF420049RO.pdf,par_simple,unstructured,deepseek/deepseek-chat,1,unstructured_deepseek-chat.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
